id,x,y,date,time
220,598285,5801921,3/11/2005,20:01
220,598307,5801919,3/12/2005,0:01
220,597350,5802988,3/12/2005,2:00
220,595917,5803086,3/12/2005,4:01
220,596012,5803629,3/12/2005,6:00
220,595599,5804058,3/12/2005,8:01
220,595572,5803939,3/12/2005,12:00
220,596807,5802770,3/12/2005,16:00
220,596809,5802770,3/12/2005,18:01
220,594635,5802891,3/12/2005,20:01
220,591119,5805338,3/12/2005,22:01
220,591112,5805331,3/13/2005,0:00
220,591122,5805341,3/13/2005,2:00
220,591128,5805336,3/13/2005,4:00
220,591119,5805341,3/13/2005,6:00
220,589599,5805751,3/13/2005,8:00
220,585385,5807697,3/13/2005,10:00
220,582125,5808288,3/13/2005,12:00
220,581939,5808406,3/13/2005,14:01
220,583722,5812313,3/13/2005,16:00
220,589792,5810904,3/13/2005,20:00
220,589792,5810971,3/13/2005,22:00
220,589836,5810873,3/14/2005,0:01
220,589786,5810905,3/14/2005,2:00
220,589794,5810916,3/14/2005,4:01
220,589805,5810919,3/14/2005,6:00
220,591741,5811728,3/14/2005,8:01
220,594715,5810846,3/14/2005,10:00
220,594907,5810729,3/14/2005,12:00
220,594901,5810733,3/14/2005,14:00
220,594901,5810711,3/14/2005,16:00
220,594547,5811126,3/14/2005,18:01
220,595051,5810967,3/14/2005,20:01
220,594988,5811049,3/14/2005,22:00
220,594981,5811045,3/15/2005,0:00
220,594991,5811071,3/15/2005,2:00
220,594985,5811065,3/15/2005,4:00
220,594989,5811059,3/15/2005,6:00
220,598441,5803379,3/15/2005,12:00
220,595228,5803303,3/15/2005,14:00
220,596379,5802993,3/15/2005,16:00
220,598324,5803546,3/15/2005,18:00
220,598308,5803665,3/15/2005,20:01
220,598211,5803774,3/15/2005,22:01
220,598338,5803565,3/16/2005,0:01
220,598618,5803970,3/16/2005,2:00
220,598395,5803768,3/16/2005,4:00
220,598416,5803788,3/16/2005,6:00
220,598594,5803654,3/16/2005,8:01
220,598581,5803733,3/16/2005,10:01
220,598573,5803927,3/16/2005,12:00
220,598665,5803890,3/16/2005,14:00
220,598397,5803678,3/16/2005,16:01
220,598425,5803604,3/16/2005,18:00
220,598440,5803606,3/16/2005,20:01
220,598377,5803626,3/16/2005,22:00
220,598442,5803498,3/17/2005,0:00
220,598354,5803582,3/17/2005,2:00
220,598355,5803600,3/17/2005,4:01
220,598328,5803583,3/17/2005,6:00
220,596039,5806712,3/17/2005,10:00
220,596042,5806718,3/17/2005,12:00
220,598030,5803650,3/17/2005,18:00
220,598101,5803730,3/17/2005,20:01
220,598429,5803607,3/17/2005,22:00
220,598434,5803618,3/18/2005,0:01
220,598362,5803459,3/18/2005,2:00
220,598362,5803636,3/18/2005,4:01
220,598326,5803615,3/18/2005,6:00
220,595495,5802500,3/18/2005,8:01
220,591636,5804957,3/18/2005,12:00
220,591646,5804951,3/18/2005,14:00
220,588716,5802019,3/18/2005,16:00
220,587251,5800504,3/18/2005,18:00
220,586472,5795981,3/18/2005,20:00
220,592912,5794328,3/18/2005,22:00
220,598504,5803534,3/19/2005,2:00
220,598503,5803530,3/19/2005,4:00
220,598522,5803359,3/19/2005,6:00
220,597107,5803393,3/19/2005,8:01
220,595823,5802893,3/19/2005,10:01
220,597916,5803131,3/19/2005,12:00
220,597928,5803137,3/19/2005,14:00
220,597917,5803290,3/19/2005,16:00
220,596844,5803184,3/19/2005,18:01
220,595782,5803611,3/19/2005,20:00
220,597539,5803917,3/19/2005,22:02
220,598194,5803790,3/20/2005,0:00
220,598219,5804577,3/20/2005,2:01
220,598201,5804547,3/20/2005,4:00
220,598202,5804554,3/20/2005,6:00
220,597807,5805462,3/20/2005,8:01
220,597692,5806563,3/20/2005,10:00
220,597692,5806567,3/20/2005,12:00
220,597695,5806568,3/20/2005,14:00
220,599237,5808772,3/20/2005,16:00
220,599259,5808784,3/20/2005,18:00
220,599256,5808789,3/20/2005,20:00
220,599251,5808795,3/20/2005,22:00
220,599259,5808803,3/21/2005,0:00
220,599218,5808828,3/21/2005,2:00
220,599203,5808783,3/21/2005,4:01
220,599320,5808790,3/21/2005,6:01
220,599260,5808780,3/21/2005,8:01
220,599105,5808697,3/21/2005,10:00
220,596277,5806324,3/21/2005,12:00
220,595379,5805750,3/21/2005,14:00
220,595379,5805746,3/21/2005,16:00
220,595388,5805715,3/21/2005,18:00
220,594960,5805764,3/21/2005,20:00
220,588417,5806130,3/21/2005,22:00
220,585451,5805725,3/22/2005,0:01
220,581918,5805316,3/22/2005,4:00
220,581924,5805322,3/22/2005,6:01
220,581917,5805336,3/22/2005,8:01
220,579790,5806880,3/22/2005,10:02
220,580776,5808376,3/22/2005,12:01
220,580810,5808415,3/22/2005,14:00
220,581684,5808375,3/22/2005,16:00
220,582136,5806040,3/22/2005,18:01
220,583301,5806411,3/22/2005,20:01
220,599221,5808803,3/23/2005,2:00
220,599135,5808788,3/23/2005,4:00
220,599197,5808781,3/23/2005,6:00
220,599197,5808774,3/23/2005,8:01
220,599195,5808770,3/23/2005,10:00
220,598484,5803791,3/23/2005,16:01
220,598571,5803913,3/23/2005,18:01
220,598470,5804114,3/23/2005,20:00
220,598323,5803581,3/23/2005,22:01
220,598353,5803597,3/24/2005,0:01
220,598362,5803666,3/24/2005,2:01
220,598338,5803560,3/24/2005,4:01
220,598366,5803628,3/24/2005,6:00
220,598307,5803657,3/24/2005,8:01
220,598393,5803848,3/24/2005,10:00
220,598574,5804499,3/24/2005,12:02
220,597962,5804674,3/24/2005,14:00
220,597980,5804621,3/24/2005,16:00
220,598317,5803956,3/24/2005,18:01
220,598401,5803794,3/24/2005,20:00
220,598349,5803553,3/24/2005,22:00
220,598345,5803552,3/25/2005,0:01
220,598433,5803607,3/25/2005,2:00
220,598044,5803308,3/25/2005,4:00
220,598846,5803045,3/25/2005,6:00
220,598849,5803043,3/25/2005,8:01
220,598847,5803047,3/25/2005,10:00
220,598775,5803126,3/25/2005,12:00
220,598787,5803105,3/25/2005,14:01
220,598383,5803649,3/25/2005,16:00
220,598421,5803763,3/25/2005,18:01
220,598401,5803643,3/25/2005,20:01
220,598358,5803456,3/25/2005,22:00
220,598355,5803457,3/26/2005,0:00
220,598272,5803533,3/26/2005,2:01
220,592496,5802998,3/26/2005,6:01
220,592643,5802893,3/26/2005,8:01
220,592708,5802871,3/26/2005,10:00
220,592125,5803840,3/26/2005,12:01
220,591070,5802902,3/26/2005,14:00
220,591066,5802904,3/26/2005,16:00
220,591077,5802926,3/26/2005,18:01
220,591066,5802913,3/26/2005,20:01
220,586452,5807447,3/26/2005,22:01
220,586424,5807403,3/27/2005,0:00
220,586393,5807431,3/27/2005,2:00
220,586412,5807456,3/27/2005,4:00
220,586403,5807448,3/27/2005,6:00
220,586497,5807115,3/27/2005,8:01
220,584257,5805497,3/27/2005,12:01
220,584199,5805418,3/27/2005,14:00
220,584213,5805377,3/27/2005,16:00
220,582274,5805525,3/27/2005,18:01
220,578948,5807962,3/27/2005,20:02
220,584715,5810206,3/27/2005,22:00
220,593720,5805172,3/28/2005,0:00
220,598251,5803522,3/28/2005,2:00
220,598357,5803459,3/28/2005,4:00
220,598376,5803453,3/28/2005,6:01
220,598365,5803448,3/28/2005,8:00
220,597512,5803496,3/28/2005,10:00
220,597506,5803473,3/28/2005,12:01
220,597550,5803535,3/28/2005,14:01
220,597533,5803542,3/28/2005,16:00
220,597583,5803406,3/28/2005,18:00
220,598386,5803618,3/28/2005,20:00
220,598347,5803659,3/28/2005,22:01
220,598453,5803663,3/29/2005,0:01
220,598407,5803549,3/29/2005,2:01
220,598382,5803757,3/29/2005,4:01
220,602591,5808201,3/29/2005,6:00
220,602593,5808165,3/29/2005,8:01
220,602628,5807880,3/29/2005,10:00
220,601756,5808732,3/29/2005,12:01
220,601860,5808571,3/29/2005,14:01
220,600685,5809240,3/29/2005,16:00
220,600607,5809261,3/29/2005,18:00
220,602617,5808162,3/29/2005,22:01
220,602571,5808092,3/30/2005,0:00
220,602426,5807990,3/30/2005,2:00
220,602567,5807848,3/30/2005,4:00
220,602528,5807827,3/30/2005,6:00
220,602442,5808003,3/30/2005,8:00
220,598026,5808660,3/30/2005,10:00
220,596120,5808451,3/30/2005,12:00
220,596119,5808455,3/30/2005,14:00
220,596119,5808453,3/30/2005,16:00
220,596118,5808457,3/30/2005,18:01
220,595140,5808768,3/30/2005,20:00
220,594389,5810761,3/30/2005,22:01
220,594080,5810785,3/31/2005,0:01
220,590500,5808497,3/31/2005,2:01
220,590292,5806126,3/31/2005,4:00
220,590238,5806131,3/31/2005,6:01
220,590289,5806132,3/31/2005,8:00
220,590156,5806365,3/31/2005,10:00
220,588396,5803054,3/31/2005,12:00
220,588396,5803028,3/31/2005,14:00
220,588295,5802944,3/31/2005,16:01
220,589196,5803257,3/31/2005,18:01
220,590488,5801402,3/31/2005,20:01
220,595003,5801642,3/31/2005,22:02
220,595297,5801726,4/1/2005,0:01
220,595320,5801310,4/1/2005,2:00
220,595376,5801498,4/1/2005,4:00
220,595410,5801447,4/1/2005,6:01
220,595381,5801486,4/1/2005,8:01
220,595365,5801484,4/1/2005,10:00
220,594653,5801836,4/1/2005,12:00
220,594697,5801830,4/1/2005,14:01
220,594723,5801811,4/1/2005,16:01
220,594710,5801825,4/1/2005,18:01
220,595372,5801478,4/1/2005,20:01
220,595402,5801447,4/1/2005,22:00
220,595395,5801457,4/2/2005,0:00
220,595412,5801438,4/2/2005,2:00
220,602273,5798300,4/2/2005,6:01
220,604158,5803283,4/2/2005,8:01
220,600705,5805098,4/2/2005,10:00
220,600605,5805397,4/2/2005,12:00
220,599192,5807686,4/2/2005,14:00
220,599203,5807678,4/2/2005,16:00
220,599194,5807666,4/2/2005,18:00
220,599197,5807676,4/2/2005,20:00
220,599070,5807757,4/2/2005,22:00
220,599198,5810334,4/3/2005,0:00
220,602629,5808184,4/3/2005,2:00
220,602614,5808165,4/3/2005,4:00
220,602625,5808163,4/3/2005,6:00
220,602726,5807792,4/3/2005,8:00
220,602571,5807981,4/3/2005,10:00
220,602098,5808010,4/3/2005,12:01
220,600914,5807165,4/3/2005,14:00
220,600899,5807202,4/3/2005,16:01
220,600899,5807180,4/3/2005,18:01
220,599674,5803639,4/3/2005,20:00
220,598249,5803535,4/3/2005,22:01
220,598274,5803501,4/4/2005,0:00
220,598288,5803521,4/4/2005,2:01
220,598519,5803449,4/4/2005,4:00
220,597077,5803105,4/4/2005,8:00
220,595424,5801453,4/4/2005,10:01
220,595298,5803431,4/4/2005,12:00
220,595302,5803431,4/4/2005,16:01
220,596050,5803563,4/4/2005,18:01
220,596057,5803577,4/4/2005,20:01
220,596042,5803553,4/4/2005,22:01
220,598294,5803532,4/5/2005,0:00
220,593186,5804266,4/5/2005,10:00
220,592871,5804353,4/5/2005,12:01
220,592872,5804337,4/5/2005,14:00
220,592865,5804367,4/5/2005,16:00
220,592868,5804353,4/5/2005,18:01
220,592907,5802809,4/5/2005,20:02
220,595452,5801450,4/5/2005,22:01
220,595378,5801473,4/6/2005,0:00
220,595429,5801312,4/6/2005,2:01
220,597016,5795852,4/6/2005,4:01
220,592575,5794226,4/6/2005,6:00
220,591460,5793883,4/6/2005,8:00
220,591793,5794349,4/6/2005,10:01
220,592289,5803666,4/6/2005,16:01
220,590896,5805092,4/6/2005,22:01
220,590904,5805080,4/7/2005,0:00
220,590899,5805090,4/7/2005,2:00
220,590937,5805055,4/7/2005,4:00
220,590880,5805077,4/7/2005,6:00
220,589118,5807118,4/7/2005,8:00
220,586859,5806385,4/7/2005,10:00
220,586839,5806399,4/7/2005,12:00
220,586450,5806493,4/7/2005,14:00
220,587172,5805853,4/7/2005,16:01
220,587427,5805756,4/7/2005,18:00
220,590589,5805907,4/7/2005,20:01
220,598273,5803547,4/7/2005,22:00
220,598303,5803556,4/8/2005,0:00
220,598331,5803566,4/8/2005,2:00
220,598404,5803355,4/8/2005,4:00
220,598332,5803560,4/8/2005,6:00
220,598563,5803690,4/8/2005,8:01
220,598279,5803998,4/8/2005,10:00
220,598320,5803912,4/8/2005,12:00
220,598273,5803544,4/8/2005,16:01
220,598346,5803544,4/8/2005,18:01
220,598336,5803563,4/8/2005,20:01
220,598324,5803532,4/9/2005,0:01
220,598335,5803548,4/9/2005,2:00
220,600688,5801907,4/9/2005,4:00
220,603652,5799123,4/9/2005,6:01
220,601392,5798600,4/9/2005,8:01
220,599219,5800010,4/9/2005,10:01
220,599209,5799863,4/9/2005,12:01
220,599244,5800028,4/9/2005,14:01
220,599316,5799836,4/9/2005,16:00
220,599318,5799841,4/9/2005,18:01
220,599351,5799365,4/9/2005,20:01
220,601038,5795791,4/9/2005,22:01
220,600613,5795582,4/10/2005,0:00
220,598811,5796980,4/10/2005,2:00
220,598825,5797033,4/10/2005,4:00
220,595624,5794065,4/10/2005,6:01
220,591654,5794132,4/10/2005,8:00
220,591213,5793790,4/10/2005,10:00
220,591239,5793764,4/10/2005,12:00
220,591230,5793768,4/10/2005,14:00
220,591233,5793759,4/10/2005,16:00
220,591230,5793761,4/10/2005,18:01
220,589273,5802981,4/10/2005,22:01
220,591730,5804279,4/11/2005,0:00
220,594422,5803484,4/11/2005,2:00
220,595191,5803741,4/11/2005,4:01
220,595242,5803441,4/11/2005,6:00
220,595184,5803516,4/11/2005,8:00
220,595197,5803480,4/11/2005,10:00
220,595221,5803487,4/11/2005,12:00
220,595221,5803466,4/11/2005,16:00
220,593031,5803549,4/11/2005,20:01
220,593791,5803713,4/11/2005,22:01
220,587201,5805823,4/12/2005,0:00
220,587174,5805796,4/12/2005,2:00
220,587176,5805813,4/12/2005,4:00
220,587168,5805798,4/12/2005,6:00
220,587231,5806171,4/12/2005,8:00
220,587168,5805800,4/12/2005,10:01
220,587204,5805819,4/12/2005,12:00
220,587176,5805802,4/12/2005,14:00
220,587178,5805793,4/12/2005,16:00
220,587182,5805792,4/12/2005,18:00
220,592753,5805933,4/12/2005,20:00
220,592237,5804772,4/12/2005,22:01
220,587191,5805800,4/13/2005,0:00
220,587944,5806186,4/13/2005,2:00
220,587189,5805815,4/13/2005,8:01
220,587169,5805830,4/13/2005,10:00
220,587185,5805807,4/13/2005,12:00
220,587190,5805801,4/13/2005,14:00
220,587176,5805797,4/13/2005,16:00
220,587188,5805800,4/13/2005,18:00
220,591715,5804914,4/13/2005,20:00
220,592204,5804753,4/13/2005,22:00
220,592303,5804842,4/14/2005,0:00
220,592196,5804732,4/14/2005,2:00
220,590104,5805962,4/14/2005,4:00
220,587175,5805798,4/14/2005,6:00
220,587180,5805817,4/14/2005,8:00
220,587167,5805804,4/14/2005,10:00
220,587160,5805794,4/14/2005,12:00
220,587169,5805759,4/14/2005,14:00
220,587187,5805784,4/14/2005,16:00
220,587179,5805798,4/14/2005,18:01
220,587809,5806499,4/14/2005,20:01
220,587187,5805817,4/14/2005,22:01
